event_id,event_date,team_name,team_id,rider_name,rider_id,pcs_rank,event_rank,uci_points,pcs_points_season,pcs_points_last_60d,pcs_gc_points,pcs_gc_points_season,pcs_sprint_points,pcs_sprint_points_season,pcs_rank_w,event_rank_w,uci_points_w,pcs_points_season_w,pcs_gc_points_season_w,pcs_points_last_60d_w,pcs_gc_points_w,pcs_sprint_points_w,pcs_sprint_points_season_w,gc_score,classic_score,sprinter_score,combined_score,rank,tier,fav_points
giro-d-italia,2025-05-09,XDS Astana Team (WT),team/xds-astana-team-2025,ULISSI Diego,rider/diego-ulissi,37.0,12.0,256.0,166.0,113.0,919.0,482.0,75.25,19.0,37.0,12.0,256.0,166.0,482.0,113.0,919.0,75.25,19.0,7.4981786747404655,2.661457806095119,1.3969826653681419,4.826923212272397,0.0,0.0,0.0
giro-d-italia,2025-05-09,UAE Team Emirates - XRG (WT),team/uae-team-emirates-xrg-2025,VINE Jay,rider/jay-vine,63.0,22.0,638.0,404.0,278.0,529.5,285.0,15.0,0.0,63.0,22.0,638.0,404.0,285.0,278.0,529.5,15.0,0.0,4.524913188571691,7.685582667491069,1.012085733682169,4.7705485412696005,0.0,0.0,0.0
giro-d-italia,2025-05-09,XDS Astana Team (WT),team/xds-astana-team-2025,POELS Wout,rider/wout-poels,110.0,37.0,319.0,284.0,226.0,762.5,398.0,2.0,0.0,110.0,37.0,319.0,284.0,398.0,226.0,762.5,2.0,0.0,5.785515897310463,5.060784139975749,0.12347424893384229,4.435688040434724,0.0,0.0,0.0
giro-d-italia,2025-05-09,UAE Team Emirates - XRG (WT),team/uae-team-emirates-xrg-2025,DEL TORO Isaac,rider/isaac-del-toro,100.0,34.0,542.0,356.0,276.0,549.5,134.0,127.25,125.0,100.0,34.0,542.0,356.0,134.0,276.0,549.5,127.25,125.0,2.892705625870769,6.857475956192184,4.168028844929941,4.337201368779027,0.0,0.0,0.0
giro-d-italia,2025-05-09,EF Education - EasyPost (WT),team/ef-education-easypost-2025,CARAPAZ Richard,rider/richard-carapaz,41.0,14.0,174.0,143.0,122.0,821.25,464.0,12.0,12.0,41.0,14.0,174.0,143.0,464.0,122.0,821.25,12.0,12.0,6.741891009447634,2.4022574560884364,0.5551659918319005,4.202655939916728,0.0,0.0,0.0
giro-d-italia,2025-05-09,Groupama - FDJ (WT),team/groupama-fdj-2025,GAUDU David,rider/david-gaudu,69.0,24.0,180.0,145.0,5.0,978.25,440.0,0.0,0.0,69.0,24.0,180.0,145.0,440.0,5.0,978.25,0.0,0.0,7.069824352242776,0.6684896301299721,0.07021142658121571,3.7495013504766224,0.0,0.0,0.0
giro-d-italia,2025-05-09,Q36.5 Pro Cycling Team (PRT),team/q365-pro-cycing-team-2025,MOSCHETTI Matteo,rider/matteo-moschetti,139.0,45.0,522.0,347.0,234.0,10.0,0.0,495.75,288.0,139.0,45.0,522.0,347.0,0.0,234.0,10.0,495.75,288.0,-0.8863861714283678,5.979860627629677,10.390560825286492,3.4288772676320174,0.0,0.0,0.0
giro-d-italia,2025-05-09,Team Visma | Lease a Bike (WT),team/team-visma-lease-a-bike-2025,YATES Simon,rider/simon-yates,97.0,33.0,126.0,128.0,128.0,983.75,305.0,20.25,0.0,97.0,33.0,126.0,128.0,305.0,128.0,983.75,20.25,0.0,5.6373484489227845,1.9742535295694954,0.008593545042270112,3.412668992340695,0.0,0.0,0.0
giro-d-italia,2025-05-09,UAE Team Emirates - XRG (WT),team/uae-team-emirates-xrg-2025,MCNULTY Brandon,rider/brandon-mcnulty,67.0,23.0,304.57,210.0,89.0,949.0,195.0,25.5,0.0,67.0,23.0,304.57,210.0,195.0,89.0,949.0,25.5,0.0,4.946594471944017,2.6653830611329696,0.5112528093347172,3.375162716178843,0.0,0.0,0.0
giro-d-italia,2025-05-09,XDS Astana Team (WT),team/xds-astana-team-2025,SCARONI Christian,rider/christian-scaroni,72.0,27.0,838.0,536.0,29.0,316.0,144.0,20.0,0.0,72.0,27.0,838.0,536.0,144.0,29.0,316.0,20.0,0.0,2.5942219760750267,5.768887768341326,1.3325300469691561,3.2942833279337425,0.0,0.0,0.0
giro-d-italia,2025-05-09,Team Visma | Lease a Bike (WT),team/team-visma-lease-a-bike-2025,KELDERMAN Wilco,rider/wilco-kelderman,78.0,28.0,51.0,54.0,54.0,830.75,421.0,0.0,0.0,78.0,28.0,51.0,54.0,421.0,54.0,830.75,0.0,0.0,5.978638172278934,0.2129839260552282,-0.2061374726525279,3.0119867694255302,0.0,0.0,0.0
giro-d-italia,2025-05-09,Decathlon AG2R La Mondiale Team (WT),team/decathlon-ag2r-la-mondiale-2025,BENNETT Sam,rider/sam-bennett,88.0,31.0,122.0,137.0,87.0,202.75,161.0,601.25,248.0,88.0,31.0,122.0,137.0,161.0,87.0,202.75,601.25,248.0,0.958563075728128,1.5225350272209757,10.001026806971002,2.936247407424557,0.0,0.0,0.0
giro-d-italia,2025-05-09,Team Polti VisitMalta (PRT),team/team-polti-visitmalta-2025,PIGANZOLI Davide,rider/davide-piganzoli,105.0,36.0,218.0,214.0,82.0,573.25,363.0,0.0,0.0,105.0,36.0,218.0,214.0,363.0,82.0,573.25,0.0,0.0,4.489568685424647,2.261828663489307,-0.04742030486716442,2.9138488807856824,0.0,0.0,0.0
giro-d-italia,2025-05-09,Team Picnic PostNL (WT),team/team-picnic-postnl-2025,POOLE Max,rider/max-poole,82.0,30.0,118.0,100.0,72.0,707.75,391.0,0.0,0.0,82.0,30.0,118.0,100.0,391.0,72.0,707.75,0.0,0.0,5.259031797331352,0.9820028390763178,-0.1178231098591942,2.9005521284167326,0.0,0.0,0.0
giro-d-italia,2025-05-09,XDS Astana Team (WT),team/xds-astana-team-2025,KANTER Max,rider/max-kanter,113.0,39.0,543.0,331.0,190.0,45.0,10.0,375.5,198.0,113.0,39.0,543.0,331.0,10.0,190.0,45.0,375.5,198.0,-0.500287278541186,5.365284743026416,7.678579646403214,2.8951577129179746,0.0,0.0,0.0
giro-d-italia,2025-05-09,Movistar Team (WT),team/movistar-team-2025,RUBIO Einer,rider/einer-rubio,129.0,41.0,185.0,105.0,65.0,786.25,283.0,58.5,45.0,129.0,41.0,185.0,105.0,283.0,65.0,786.25,58.5,45.0,4.541315932265885,0.8525995338777765,1.2161777029218068,2.769673366880637,0.0,0.0,0.0
giro-d-italia,2025-05-09,INEOS Grenadiers (WT),team/ineos-grenadiers-2025,BERNAL Egan,rider/egan-bernal,169.0,52.0,278.0,134.0,104.0,761.0,295.0,0.0,0.0,169.0,52.0,278.0,134.0,295.0,104.0,761.0,0.0,0.0,4.5185583137956025,1.6416449627564962,-0.2192782571911963,2.707916994286511,0.0,0.0,0.0
giro-d-italia,2025-05-09,Soudal Quick-Step (WT),team/soudal-quick-step-2025,LAMPERTI Luke,rider/luke-lamperti,126.0,40.0,303.0,172.0,172.0,130.0,105.0,328.75,243.0,126.0,40.0,303.0,172.0,105.0,172.0,130.0,328.75,243.0,0.2856124996858448,3.1763220608776064,7.762434391339148,2.648189746374034,0.0,0.0,0.0
giro-d-italia,2025-05-09,Red Bull - BORA - hansgrohe (WT),team/red-bull-bora-hansgrohe-2025,MARTÍNEZ Daniel Felipe,rider/daniel-felipe-martinez,70.0,25.0,248.0,90.0,90.0,544.0,295.0,0.0,0.0,70.0,25.0,248.0,90.0,295.0,90.0,544.0,0.0,0.0,3.96813186155251,1.429683149808706,0.17547416788713655,2.4480657092962943,0.0,0.0,0.0
giro-d-italia,2025-05-09,Soudal Quick-Step (WT),team/soudal-quick-step-2025,MAGNIER Paul,rider/paul-magnier,71.0,26.0,537.0,350.0,33.0,79.75,10.0,277.0,164.0,71.0,26.0,537.0,350.0,10.0,33.0,79.75,277.0,164.0,-0.1553669741090138,3.5710893591940813,6.347996100733667,2.2632425408504506,0.0,0.0,0.0
giro-d-italia,2025-05-09,Lidl - Trek (WT),team/lidl-trek-2025,VACEK Mathias,rider/mathias-vacek,59.0,20.0,172.86,137.0,10.0,353.5,250.0,126.75,105.0,59.0,20.0,172.86,137.0,250.0,10.0,353.5,126.75,105.0,2.6696649534373873,0.7071031538761533,3.332043924672987,2.2133722078161373,0.0,0.0,0.0
giro-d-italia,2025-05-09,Team Picnic PostNL (WT),team/team-picnic-postnl-2025,BARDET Romain,rider/romain-bardet,79.0,29.0,80.0,89.0,64.0,694.25,255.0,0.0,0.0,79.0,29.0,80.0,89.0,255.0,64.0,694.25,0.0,0.0,3.916438346553883,0.7182963311823516,-0.16775880369468243,2.1401563118927105,0.0,0.0,0.0
giro-d-italia,2025-05-09,Israel - Premier Tech (PRT),team/israel-premier-tech-2025,STRONG Corbin,rider/corbin-strong,52.0,18.0,389.0,223.0,92.0,191.5,133.0,103.75,25.0,52.0,18.0,389.0,223.0,133.0,92.0,191.5,103.75,25.0,1.3056488646296756,3.049922131534366,1.9018074046197984,1.9481625526991073,0.0,0.0,0.0
giro-d-italia,2025-05-09,Alpecin - Deceuninck (WT),team/alpecin-deceuninck-2025,GROVES Kaden,rider/kaden-groves,42.0,15.0,415.0,153.0,148.0,107.5,40.0,210.5,70.0,42.0,15.0,415.0,153.0,40.0,148.0,107.5,210.5,70.0,0.18826166517888088,3.256952316169656,3.8129790413075346,1.833812335701844,0.0,0.0,0.0
giro-d-italia,2025-05-09,Red Bull - BORA - hansgrohe (WT),team/red-bull-bora-hansgrohe-2025,ALEOTTI Giovanni,rider/giovanni-aleotti,142.0,47.0,36.71,44.0,10.0,575.25,363.0,0.0,0.0,142.0,47.0,36.71,44.0,363.0,10.0,575.25,0.0,0.0,4.012049026255662,-0.8156401433385386,-0.5336512900944113,1.6546022121073871,0.0,0.0,0.0
giro-d-italia,2025-05-09,Bahrain - Victorious (WT),team/bahrain-victorious-2025,ZAMBANINI Edoardo,rider/edoardo-zambanini,89.0,32.0,124.0,87.0,87.0,367.5,267.0,27.0,2.0,89.0,32.0,124.0,87.0,267.0,87.0,367.5,27.0,2.0,2.6299149918467757,1.044679412290725,0.12777308318258462,1.653915936247122,0.0,0.0,0.0
giro-d-italia,2025-05-09,Movistar Team (WT),team/movistar-team-2025,CEPEDA Jefferson Alveiro,rider/jefferson-cepeda-hernandez,136.0,44.0,158.71,106.0,0.0,397.5,345.0,0.0,0.0,136.0,44.0,158.71,106.0,345.0,0.0,397.5,0.0,0.0,3.3236360751697838,-0.12179915942017927,-0.2845406266575733,1.5683701644273234,0.0,0.0,0.0
giro-d-italia,2025-05-09,Intermarché - Wanty (WT),team/intermarche-wanty-2025,THIJSSEN Gerben,rider/gerben-thijssen,168.0,51.0,106.0,82.0,53.0,18.75,10.0,742.0,215.0,168.0,51.0,106.0,82.0,10.0,53.0,18.75,742.0,215.0,-1.583707596143471,0.16558535378063316,10.135376348523298,1.2848970777671145,0.0,0.0,0.0
giro-d-italia,2025-05-09,Lidl - Trek (WT),team/lidl-trek-2025,KONRAD Patrick,rider/patrick-konrad,209.0,59.0,210.0,198.0,20.0,446.75,205.0,50.0,2.0,209.0,59.0,210.0,198.0,205.0,20.0,446.75,50.0,2.0,2.0731777228084804,0.8240089212632685,-0.018536290338021455,1.2800842797156164,0.0,0.0,0.0
giro-d-italia,2025-05-09,Tudor Pro Cycling Team (PRT),team/tudor-pro-cycling-team-2025,BRENNER Marco,rider/marco-brenner,160.0,49.0,239.0,186.0,48.0,300.25,203.0,2.0,2.0,160.0,49.0,239.0,186.0,203.0,48.0,300.25,2.0,2.0,1.6558352065204236,1.3364846082550161,-0.18266409587725352,1.1923301665612658,0.0,0.0,0.0
giro-d-italia,2025-05-09,Movistar Team (WT),team/movistar-team-2025,AULAR Orluis,rider/orluis-aular,111.0,38.0,207.0,113.0,74.0,230.0,135.0,113.0,50.0,111.0,38.0,207.0,113.0,135.0,74.0,230.0,113.0,50.0,0.8766320005244692,1.15285243948359,1.8771820865051874,1.1596081494083492,0.0,0.0,0.0
giro-d-italia,2025-05-09,Team Jayco AlUla (WT),team/team-jayco-alula-2025,ZANA Filippo,rider/filippo-zana,132.0,42.0,68.14,42.0,25.0,544.0,220.0,6.0,0.0,132.0,42.0,68.14,42.0,220.0,25.0,544.0,6.0,0.0,2.6989452519547212,-0.5070888472647905,-0.36289762022913474,1.1247664477520964,0.0,0.0,0.0
giro-d-italia,2025-05-09,Q36.5 Pro Cycling Team (PRT),team/q365-pro-cycing-team-2025,DONOVAN Mark,rider/mark-donovan,231.0,63.0,117.0,104.0,96.0,414.5,215.0,0.0,0.0,231.0,63.0,117.0,104.0,215.0,96.0,414.5,0.0,0.0,1.783617116159678,0.7493946458221702,-0.7191843881457536,0.9727900741973394,0.0,0.0,0.0
giro-d-italia,2025-05-09,Decathlon AG2R La Mondiale Team (WT),team/decathlon-ag2r-la-mondiale-2025,DE BONDT Dries,rider/dries-de-bondt,327.0,87.0,278.0,166.0,161.0,62.5,15.0,348.75,167.0,327.0,87.0,278.0,166.0,15.0,161.0,62.5,348.75,167.0,-1.7000944551013957,2.0929722582145436,5.497001966759903,0.8772448432656459,0.0,0.0,0.0
giro-d-italia,2025-05-09,Tudor Pro Cycling Team (PRT),team/tudor-pro-cycling-team-2025,PLUIMERS Rick,rider/rick-pluimers,140.0,46.0,357.0,222.0,87.0,111.5,82.0,23.0,8.0,140.0,46.0,357.0,222.0,82.0,87.0,111.5,23.0,8.0,0.005329682224615717,2.4823621137592715,0.3860734668119924,0.8245881686024878,0.0,0.0,0.0
giro-d-italia,2025-05-09,Team Jayco AlUla (WT),team/team-jayco-alula-2025,PLAPP Luke,rider/luke-plapp,236.0,65.0,342.0,173.0,25.0,373.75,135.0,7.0,0.0,236.0,65.0,342.0,173.0,135.0,25.0,373.75,7.0,0.0,1.237667744724435,0.7755618738996075,-0.3030667457049232,0.7908890853911152,0.0,0.0,0.0
giro-d-italia,2025-05-09,Movistar Team (WT),team/movistar-team-2025,BARRENETXEA Jon,rider/jon-barrenetxea-golzarri,180.0,54.0,408.0,237.0,140.0,84.75,34.0,6.0,6.0,180.0,54.0,408.0,237.0,34.0,140.0,84.75,6.0,6.0,-0.6120885199193677,3.289224347563673,0.136901523715816,0.7081033490525812,0.0,0.0,0.0
giro-d-italia,2025-05-09,EF Education - EasyPost (WT),team/ef-education-easypost-2025,CEPEDA Jefferson Alexander,rider/jefferson-alexander-cepeda,251.0,69.0,164.0,79.0,59.0,363.5,186.0,35.0,35.0,251.0,69.0,164.0,79.0,186.0,59.0,363.5,35.0,35.0,1.2837022965752507,-0.010780925216595988,0.27760678748701484,0.6941382282200494,0.0,0.0,0.0
giro-d-italia,2025-05-09,Decathlon AG2R La Mondiale Team (WT),team/decathlon-ag2r-la-mondiale-2025,GODON Dorian,rider/dorian-godon,166.0,50.0,216.0,162.0,61.0,211.5,126.0,24.0,19.0,166.0,50.0,216.0,162.0,126.0,61.0,211.5,24.0,19.0,0.5101952073183391,1.2298013711890297,0.2901074336647888,0.6820595017488362,0.0,0.0,0.0
giro-d-italia,2025-05-09,Bahrain - Victorious (WT),team/bahrain-victorious-2025,CARUSO Damiano,rider/damiano-caruso,344.0,91.0,73.0,76.0,76.0,626.0,155.0,0.0,0.0,344.0,91.0,73.0,76.0,155.0,76.0,626.0,0.0,0.0,1.6022697235198728,-0.34795344157051344,-1.2774061411311555,0.44126760106255125,0.0,0.0,0.0
giro-d-italia,2025-05-09,Q36.5 Pro Cycling Team (PRT),team/q365-pro-cycing-team-2025,HOWSON Damien,rider/damien-howson,301.0,81.0,155.0,137.0,32.0,433.25,159.0,13.5,12.0,301.0,81.0,155.0,137.0,159.0,32.0,433.25,13.5,12.0,1.1171730853643802,-0.06359567909296826,-0.599855621530767,0.41953671464814624,0.0,0.0,0.0
giro-d-italia,2025-05-09,Red Bull - BORA - hansgrohe (WT),team/red-bull-bora-hansgrohe-2025,PELLIZZARI Giulio,rider/giulio-pellizzari,159.0,48.0,30.0,42.0,42.0,291.0,184.0,1.0,1.0,159.0,48.0,30.0,42.0,184.0,42.0,291.0,1.0,1.0,1.0960939520802628,-0.44677763916127544,-0.558637496747885,0.3022861849421718,0.0,0.0,0.0
giro-d-italia,2025-05-09,Team Polti VisitMalta (PRT),team/team-polti-visitmalta-2025,LONARDI Giovanni,rider/giovanni-lonardi,213.0,60.0,199.0,160.0,89.0,43.75,25.0,143.75,97.0,213.0,60.0,199.0,160.0,25.0,89.0,43.75,143.75,97.0,-1.3512366100556712,1.382906392706343,2.680337260183643,0.2753210648207958,0.0,0.0,0.0
giro-d-italia,2025-05-09,INEOS Grenadiers (WT),team/ineos-grenadiers-2025,TARLING Joshua,rider/joshua-tarling,134.0,43.0,141.86,130.0,57.0,209.75,31.0,71.25,15.0,134.0,43.0,141.86,130.0,31.0,57.0,209.75,71.25,15.0,-0.3584989573005924,0.8746662686706288,0.6056482334110627,0.20428004863310498,0.0,0.0,0.0
giro-d-italia,2025-05-09,Soudal Quick-Step (WT),team/soudal-quick-step-2025,CATTANEO Mattia,rider/mattia-cattaneo,241.0,68.0,116.0,90.0,84.0,270.25,125.0,0.0,0.0,241.0,68.0,116.0,90.0,125.0,84.0,270.25,0.0,0.0,0.27060258364948914,0.3840473359552552,-0.7873719732303844,0.09304109796524421,0.0,0.0,0.0
giro-d-italia,2025-05-09,Alpecin - Deceuninck (WT),team/alpecin-deceuninck-2025,HERMANS Quinten,rider/quinten-hermans,186.0,56.0,158.0,103.0,40.0,191.0,46.0,131.25,40.0,186.0,56.0,158.0,103.0,46.0,40.0,191.0,131.25,40.0,-0.49964050712144725,0.1907734085499342,1.4264431991452675,0.09270040883331013,0.0,0.0,0.0
giro-d-italia,2025-05-09,Team Visma | Lease a Bike (WT),team/team-visma-lease-a-bike-2025,LEMMEN Bart,rider/bart-lemmen,219.0,61.0,20.57,39.0,25.0,364.25,159.0,11.25,0.0,219.0,61.0,20.57,39.0,159.0,25.0,364.25,11.25,0.0,0.9334115014070355,-0.9644671207384983,-0.7479981593726921,0.02776598260742988,0.0,0.0,0.0
giro-d-italia,2025-05-09,Intermarché - Wanty (WT),team/intermarche-wanty-2025,MEINTJES Louis,rider/louis-meintjes,318.0,84.0,11.0,5.0,5.0,587.75,180.0,0.0,0.0,318.0,84.0,11.0,5.0,180.0,5.0,587.75,0.0,0.0,1.6724771270609748,-1.9849320372461194,-1.2674064476906297,-0.012722337181474364,0.0,0.0,0.0
giro-d-italia,2025-05-09,Israel - Premier Tech (PRT),team/israel-premier-tech-2025,HIRT Jan,rider/jan-hirt,274.0,75.0,5.0,5.0,0.0,456.0,205.0,0.0,0.0,274.0,75.0,5.0,5.0,205.0,0.0,456.0,0.0,0.0,1.485202076255392,-1.894151698875139,-1.1076347153730413,-0.04717141460945404,0.0,0.0,0.0
giro-d-italia,2025-05-09,Decathlon AG2R La Mondiale Team (WT),team/decathlon-ag2r-la-mondiale-2025,DEWULF Stan,rider/stan-dewulf,238.0,66.0,5.0,5.0,0.0,296.0,226.0,32.5,8.0,238.0,66.0,5.0,5.0,226.0,0.0,296.0,32.5,8.0,1.13336846661146,-1.7396011534685754,-0.5161763486705311,-0.05843138246894873,0.0,0.0,0.0
giro-d-italia,2025-05-09,UAE Team Emirates - XRG (WT),team/uae-team-emirates-xrg-2025,MAJKA Rafał,rider/rafal-majka,303.0,82.0,11.0,10.0,5.0,561.75,160.0,9.75,0.0,303.0,82.0,11.0,10.0,160.0,5.0,561.75,9.75,0.0,1.4256971608485287,-1.8900223153184246,-1.137623260669915,-0.08168276630524599,0.0,0.0,0.0
giro-d-italia,2025-05-09,Team Picnic PostNL (WT),team/team-picnic-postnl-2025,VAN UDEN Casper,rider/casper-van-uden,208.0,58.0,23.0,30.0,23.0,63.25,49.0,297.25,130.0,208.0,58.0,23.0,30.0,49.0,23.0,63.25,297.25,130.0,-1.3218697224620892,-1.0229057048721142,4.372482263851196,-0.09331011992243954,0.0,0.0,0.0
giro-d-italia,2025-05-09,VF Group - Bardiani CSF - Faizanè (PRT),team/vf-group-bardiani-csf-faizane-2025,FIORELLI Filippo,rider/filippo-fiorelli,254.0,70.0,185.0,139.0,120.0,86.0,58.0,48.5,0.0,254.0,70.0,185.0,139.0,58.0,120.0,86.0,48.5,0.0,-1.0654896191519805,1.4156110904589982,-0.30584443415040324,-0.16923036926837143,0.0,0.0,0.0
giro-d-italia,2025-05-09,INEOS Grenadiers (WT),team/ineos-grenadiers-2025,RIVERA Brandon Smith,rider/brandon-smith-rivera-vargas,260.0,71.0,93.0,32.0,5.0,304.0,161.0,2.25,0.0,260.0,71.0,93.0,32.0,161.0,5.0,304.0,2.25,0.0,0.6396817680090209,-1.3556688677502025,-0.8730131788232613,-0.2614624120852026,0.0,0.0,0.0
giro-d-italia,2025-05-09,Groupama - FDJ (WT),team/groupama-fdj-2025,PACHER Quentin,rider/quentin-pacher,226.0,62.0,110.0,75.0,31.0,206.0,105.0,9.0,0.0,226.0,62.0,110.0,75.0,105.0,31.0,206.0,9.0,0.0,-0.11540430781041872,-0.41294650277776085,-0.6365090204162468,-0.30888790882178696,0.0,0.0,0.0
giro-d-italia,2025-05-09,Decathlon AG2R La Mondiale Team (WT),team/decathlon-ag2r-la-mondiale-2025,PRODHOMME Nicolas,rider/nicolas-prodhomme,321.0,85.0,110.0,118.0,45.0,288.25,112.0,0.0,0.0,321.0,85.0,110.0,118.0,112.0,45.0,288.25,0.0,0.0,-0.09442286029537936,-0.21641000977495017,-1.1128572047978955,-0.3347058740397538,0.0,0.0,0.0
giro-d-italia,2025-05-09,Arkéa - B&B Hotels (WT),team/arkea-b-b-hotels-2025,MOZZATO Luca,rider/luca-mozzato,299.0,79.0,70.0,64.0,48.0,58.75,25.0,408.5,77.0,299.0,79.0,70.0,64.0,25.0,48.0,58.75,408.5,77.0,-1.8527957751118294,-0.6519826062775925,3.926383274968032,-0.33671601444558596,0.0,0.0,0.0
giro-d-italia,2025-05-09,INEOS Grenadiers (WT),team/ineos-grenadiers-2025,TURNER Ben,rider/ben-turner,290.0,77.0,63.0,67.0,25.0,182.5,130.0,74.0,42.0,290.0,77.0,63.0,67.0,130.0,25.0,182.5,74.0,42.0,-0.33689421453260576,-0.9168686101935218,0.4244267697595984,-0.35862233637243973,0.0,0.0,0.0
giro-d-italia,2025-05-09,Decathlon AG2R La Mondiale Team (WT),team/decathlon-ag2r-la-mondiale-2025,VENDRAME Andrea,rider/andrea-vendrame,235.0,64.0,134.0,109.0,84.0,96.0,49.0,33.25,5.0,235.0,64.0,134.0,109.0,49.0,84.0,96.0,33.25,5.0,-1.0977097370091065,0.6427906057771297,-0.3255041950666012,-0.4211185257847346,0.0,0.0,0.0
giro-d-italia,2025-05-09,Team Jayco AlUla (WT),team/team-jayco-alula-2025,DOUBLE Paul,rider/paul-double,340.0,89.0,49.0,57.0,56.0,365.5,123.0,0.0,0.0,340.0,89.0,49.0,57.0,123.0,56.0,365.5,0.0,0.0,0.16272998800721217,-0.8170627748672825,-1.2919765267202015,-0.42214914380061896,0.0,0.0,0.0
giro-d-italia,2025-05-09,EF Education - EasyPost (WT),team/ef-education-easypost-2025,HONORÉ Mikkel Frølich,rider/mikkel-honore,262.0,72.0,105.0,63.0,49.0,141.75,112.0,27.0,18.0,262.0,72.0,105.0,63.0,112.0,49.0,141.75,27.0,18.0,-0.5042905347640398,-0.44990285403815905,-0.2888689667205992,-0.4448899169375875,0.0,0.0,0.0
giro-d-italia,2025-05-09,EF Education - EasyPost (WT),team/ef-education-easypost-2025,STEINHAUSER Georg,rider/georg-steinhauser,189.0,57.0,81.5,83.0,28.0,153.0,85.0,0.0,0.0,189.0,57.0,81.5,83.0,85.0,28.0,153.0,0.0,0.0,-0.45775834419688344,-0.309206990038993,-0.6421324973674093,-0.4500677685836215,0.0,0.0,0.0
giro-d-italia,2025-05-09,Cofidis (WT),team/cofidis-2025,MONIQUET Sylvain,rider/sylvain-moniquet,353.0,92.0,67.0,65.0,65.0,363.0,98.0,0.0,0.0,353.0,92.0,67.0,65.0,98.0,65.0,363.0,0.0,0.0,-0.09755714767076695,-0.6402756347263171,-1.3145626838605162,-0.5037738010253818,0.0,0.0,0.0
